pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
201935,James,Harden,77,1138,-0.0224276762798498,0.200925743472343,3.3226773432453,0.383,-0.0203755120312685,0.0107315759288803,8.5352537803781,14.4424961621877,-7.81115017437094,-0.417388251184624,12.1407337256034,9.72270628188542,0.313,0.350580086177793,0.0437010144112599,7.77457945185454,20.4448341702266,0.117,-0.274392114293098,-0.0460692993551175,5.02658626751372,0.0710000000000001,-0.408250976418293,-0.00451146681604683,4.153639887319,NA,NA,NA,NA,0.268,0.406479652208669,0.0542465151845982,7.31296916236451,NA,NA,NA,NA,0.137,-0.171328242169093,-0.0493518446505431,5.42881390629868,NA,NA,NA,NA,0.273,0.405839628810693,0.0545150077240567,7.36881727334901,NA,NA,NA,NA,5.56920811580235,5.21604554674303,1.06770695652377
203081,Damian,Lillard,74,1114,0.1600185020579,-0.333957328938596,3.00631362461247,0.392,0.026034794605812,-0.0425857265983593,7.99133639002207,16.1179112992528,-9.12006740107709,0.643254350516778,13.2739466282992,9.67991237298004,0.316,0.45107560822203,-0.0563909025545317,7.14780683235086,17.6407379088301,0.125,-0.0884474250812143,0.00448349967157347,4.68122343215461,0.088,-0.132927799899998,-0.0662520037884592,4.05296893349665,NA,NA,NA,NA,0.275,0.493334807718889,-0.0435569920509584,6.73334637013661,NA,NA,NA,NA,0.322,0.43621708498564,-0.05653882141784,7.20595061918826,NA,NA,NA,NA,0.174,0.0429637475286852,0.0496343908362592,5.48346803425893,NA,NA,NA,NA,5.29451131448057,4.9953279187822,1.05989264379891
2772,Trevor,Ariza,80,942,-0.0703521026457789,-0.179949213307412,2.88609694444294,0.45,-0.0902355728401767,-0.0224295389435489,8.74364855496459,14.2236443511321,-6.44930286162709,0.624530838771911,12.662089577077,12.6292948672013,0.428,0.03612779294796,-0.0324512930133785,8.46554281842956,17.8563645904903,0.236,0.026969675720436,0.137949257076903,5.67354095679781,0.123,-0.35244708994908,0.223208825424539,3.90138049826828,NA,NA,NA,NA,0.323,0.292365983530073,-3.63239653526332e-4,7.11269533522151,NA,NA,NA,NA,0.407,0.128740190601209,-0.0353834421740723,8.2001505402023,NA,NA,NA,NA,0.149,-0.327091154729285,0.237539698782788,4.23251002393792,NA,NA,NA,NA,6.14404261507679,5.85970295067279,1.04852458679178
202083,Wesley,Matthews,76,920,-0.916121463800839,-0.364260868782389,3.11278582871727,0.359,0.00597719899939586,-0.020827680847322,7.55673525822207,16.1253920316211,-6.52597627091122,-0.517725513067571,14.7367520905419,8.90501839759316,0.275,0.156919288543479,0.0172231081848112,6.61164663037979,18.3769083215095,0.104,-1.07405024357891,0.0720198784348649,4.35768283517385,0.079,-1.10376019098812,-0.0132340734871138,3.90773148856045,NA,NA,NA,NA,0.303,0.197634348876503,0.00804679730501211,6.86890056292238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,-0.873145673032179,0.134173303399365,5.06433767971571,NA,NA,NA,NA,4.99312554341742,4.55158201403746,1.0970088044153
200768,Kyle,Lowry,72,886,0.143200426382725,0.00698375719035497,3.66370252759493,0.398,-0.0129660910854443,0.00122761484046396,8.26749233813826,15.655995605933,-8.95323446176695,0.179513353930384,12.8420234403066,7.56733702389222,0.325,0.390692974153211,-0.0222101381709814,7.57439870299705,17.2696016145091,0.128,-0.0667737883194191,0.383034747730694,5.38862649296238,0.084,-0.17637442560938,0.382356690364499,4.6615661683996,NA,NA,NA,NA,0.281,0.450803543304305,6.80311545615486e-4,7.21547547555335,NA,NA,NA,NA,0.321,0.400443954913685,-0.022415461477043,7.54411827282983,NA,NA,NA,NA,0.105,-0.147457411224461,0.399452307446636,4.99589953650932,NA,NA,NA,NA,4.9921296228999,4.60644133079056,1.08372803741824
2594,Kyle,Korver,79,885,0.587429296531169,0.493721323904187,3.28725725797384,0.422,-0.0736688657976363,0.0511186219690986,8.71291050934602,14.3126498992691,-7.62435311489309,-2.18527280273892,11.9140996091218,11.9078255974827,0.414,-0.0147243631344876,0.0685704741608914,8.61762793540065,17.8948642983956,0.207,0.31435874542982,0.328583847465501,5.69851064122825,0.114,0.130887011793558,0.32435690775897,4.18125716881137,NA,NA,NA,NA,0.279,0.440735055600063,0.312634908080775,6.91678318468903,NA,NA,NA,NA,0.146,0.160989784125449,0.316468046044465,4.64812531867599,NA,NA,NA,NA,0.232,0.378802118573426,0.331623685484061,6.14285779979696,NA,NA,NA,NA,5.74436287113334,5.4836722309161,1.04753942782129
201567,Kevin,Love,80,824,-0.486065190024907,0.379103433963832,3.80336861545269,0.413,-0.0772629052798727,-0.0156967187754867,8.51708159503027,12.8112730787373,-5.82741926160651,0.686824586678756,11.3885106416323,9.96117771895032,0.355,0.121119810477843,-0.0353699577002628,7.90849116422511,16.8609510488249,0.206,-0.322677894821261,0.237076326331205,5.93144192547321,0.097,-0.788135200665633,0.489044219424588,4.32099996429193,NA,NA,NA,NA,0.334,0.133357844363484,-0.0305065412109578,7.69790106258981,NA,NA,NA,NA,0.358,0.117161350764464,-0.0354476527528034,7.93838192049538,NA,NA,NA,NA,0.09,-0.785243080515254,0.489877214705936,4.25237925233183,NA,NA,NA,NA,5.075927344912,4.74784967353158,1.06910026515991
2747,JR,Smith,78,798,-0.732896353403597,-0.0457049646503849,3.3143494604758,0.383,0.0125012217783885,0.00672648983571831,8.70158555778941,14.1487623399388,-7.28683147852465,0.879653690886798,12.0961056600777,7.32548205947658,0.31,0.299215574440471,-0.049962035651042,8.00759144146819,24.0204380421103,0.114,-0.759104883280291,0.226116048891409,5.24792443063001,0.0600000000000001,-0.957313706772965,0.201601270639221,4.09824391475002,NA,NA,NA,NA,0.303,0.301311938367728,-0.053442707014599,7.95615945573446,NA,NA,NA,NA,0.284,0.288796192722762,-0.0577775925190477,7.80886968000303,NA,NA,NA,NA,0.093,-0.874868834086533,0.235433112442064,4.75156240224348,NA,NA,NA,NA,5.79909985424012,5.43881231250955,1.06624379019329
201980,Danny,Green,78,779,0.572459809256612,-0.198306780159908,3.46419584465457,0.435,-0.109057099949606,-0.0293302163471782,9.20214334100733,14.9713602015571,-8.71784340923514,-1.01793010607218,12.1286706145387,11.6776801096652,0.393,0.183588931210381,0.0108198386031671,8.70514694955815,19.1291558023554,0.212,0.124490398601874,0.119144108303015,5.99468369419416,0.133,-0.061150295710708,0.0892549705532596,4.57851355809395,NA,NA,NA,NA,0.311,0.38526714496875,0.0736524954249732,7.70121813888055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201,0.0845532296455228,0.119827284521689,5.78451653340701,NA,NA,NA,NA,6.1900413280183,5.78074907322163,1.07080263294815
201587,Nicolas,Batum,81,750,0.210851565546429,0.610318727702961,3.46494651150573,0.474,0.0060080847905232,-0.0247542105473056,9.10236528398068,14.2018566716878,-8.13830637430667,-0.638570497255026,11.6212275599921,9.78584274794158,0.401,0.505558999272044,0.028024583531191,8.33271850000242,16.1820385044287,0.194,0.330460967928482,0.56366885369167,5.57782114316469,0.089,-0.00189800401747559,0.767733623567718,3.9579705395826,NA,NA,NA,NA,0.292,0.753312483709054,0.179639903902526,7.03931203996927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114,0.0168595242261134,0.779690457460228,4.32174060019595,NA,NA,NA,NA,6.19829110277164,5.67677451593411,1.09186846956378
