pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
2590,Mo,Williams,73,477,-0.164563691020665,0.0971557256206233,2.86122671308332,0.461,0.00152039683188407,-0.0233623860178822,7.85656726664841,14.829215982472,-8.57517399143869,-0.229720575844194,12.0962500853938,7.48917333236231,0.384,0.378829953774732,0.02748664981909,7.12143291859514,19.2890820867326,0.193,-0.650685057053672,0.469242448353208,4.8143779724934,0.142,-0.832377038568812,0.475379522368316,3.92038990900216,NA,NA,NA,NA,0.368,0.388459712267508,0.0480404622159115,7.00029774523797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,-0.795392958579006,0.484610194400736,4.2535274717917,NA,NA,NA,NA,5.79255940272826,4.99955355862528,1.15861533130991
101114,Deron,Williams,75,476,0.649608391254926,0.593333971731198,3.50197898010296,0.383,0.0145199559269551,-0.0355506423401319,8.5514216016059,14.2709821459918,-9.21871759951025,-0.223593436541006,10.8915647731091,8.49330702334771,0.314,0.541958084481195,-0.0168571618891053,7.86674791024943,19.9952062619344,0.115,0.405237278595978,0.494677246189304,5.22380850406031,0.0710000000000001,0.307897576052201,0.604571647621137,4.40599291160464,NA,NA,NA,NA,0.249,0.767057705358224,0.0597453022822581,7.22488170941959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.367461262610196,0.622001767973053,4.02584686934228,NA,NA,NA,NA,5.46359161634544,5.12793369363855,1.06545675953714
200794,Paul,Millsap,79,473,-0.64054433568017,0.785191802458137,3.94022326873703,0.444,-0.0202297591201301,0.0229244612356673,7.95539100852861,13.1171107973864,-6.64887571029976,-1.5296253660956,11.2031823023324,4.56762699083324,0.266,0.325940214909511,0.327782789049619,6.68923099967671,15.6531727740035,0.086,-0.847642092052002,0.868700483630916,5.04832075669893,0.07,-0.862932598209151,0.881599224368523,4.79991210558691,NA,NA,NA,NA,0.323,0.424912881027408,0.221012390386324,6.96751746940564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0649999999999999,-0.861236328148939,0.882379146847707,4.72325737127312,NA,NA,NA,NA,4.75193683960735,4.13369249606817,1.14956224831122
203095,Evan,Fournier,79,472,0.534257855944771,-0.155696948821271,3.01470548279599,0.403,-0.100673972549537,-3.94225797913205e-4,7.87692513741149,14.6715570443148,-5.22794688852479,-0.0780810897109407,13.7082843849541,13.3195238648449,0.358,0.0685533675705244,0.0102518897963994,7.27152346421637,17.6572969858615,0.212,0.045555098864651,0.0693332871075655,5.07027800820065,0.144,-0.0183197699400081,0.0616335082793998,3.93326032083136,NA,NA,NA,NA,0.3,0.131481443748613,0.0366408398692911,6.48678877035365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.0151473044797593,0.071202235948725,4.68380735946094,NA,NA,NA,NA,5.26834867815507,4.90595936921035,1.0738671647423499
101145,Monta,Ellis,75,466,-0.0311326600045028,-0.563662527599222,3.12667306066627,0.466,0.00426660981434868,-0.0138453890643627,8.17224680574565,14.4420185269225,-8.80940686362482,0.495125587645362,11.4333328690961,7.61145117184191,0.392,0.419399265281255,-0.0670192940361264,7.49176001625375,17.934028904496,0.192,-0.375436752332973,-0.0823840977718777,5.09963214773832,0.132,-0.645958771235344,-0.151056363272882,4.10384830703542,NA,NA,NA,NA,0.354,0.463622377215709,-0.0915251422949261,7.18608930228883,NA,NA,NA,NA,0.334,0.447776725253662,-0.0947274129024801,6.99803128047089,NA,NA,NA,NA,0.229,-0.0839289480958281,-0.075812848581084,5.7407461783522296,NA,NA,NA,NA,5.78991891536043,5.07556562475206,1.14074358276931
201571,D.J.,Augustin,71,465,-0.207095583663364,0.00286145354755361,2.68183202011845,0.389,-0.00317137712157556,-0.00447788133380689,7.61974095053253,14.4934032529587,-7.28968373605232,0.237712458527619,12.5244856847804,9.37718806052778,0.32,0.309671803265388,-0.00988012827016042,6.88631764063964,19.2188990617081,0.124,-0.380294423841743,0.330600533140231,4.26949565265378,0.0720000000000001,-0.514227841701796,0.277160324262042,3.35419729816895,NA,NA,NA,NA,0.291,0.336889262329644,0.00422379963857042,6.60835665418719,NA,NA,NA,NA,0.333,0.279051945952014,-0.0110479350944067,7.0089048638377,NA,NA,NA,NA,0.125,-0.375857250813796,0.330629709569851,4.28871197106229,NA,NA,NA,NA,5.31779949368849,4.94212338503535,1.07601512131216
201609,Goran,Dragic,75,464,-0.129532777220459,-0.600945994038323,2.80504485016965,0.403,-0.125953208059033,-0.0193698068569754,7.65595649998728,14.4455819144082,-3.87518471062059,1.4715744370888,13.8380724445479,12.7639236260721,0.341,-0.0265480388986233,-0.149104273459823,6.84176174924383,17.8920297659539,0.204,-0.366340650467473,-0.577900033275256,4.78101111266011,0.121,-0.537835733405189,-0.756436650576595,3.41612354989658,NA,NA,NA,NA,0.348,-0.0254174075011548,-0.131160327858272,6.93115205108852,NA,NA,NA,NA,0.106,-0.530295381761632,-0.761978287190911,3.226319724445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28636468293366,4.88565118578355,1.08201844174143
203506,Victor,Oladipo,76,458,-0.350046275657609,0.294331431617989,3.16288651477728,0.392,-0.00616689123014902,-0.0169702392425964,8.37144225271252,13.3586026312642,-7.59630125751786,-0.407776594458772,10.9809922008015,5.34493455090068,0.316,0.396583134342586,0.0339360897773053,7.78085737944397,23.8016907660334,0.114,-0.424068019083652,0.550240054942981,5.22579437573276,0.063,-0.652941713945783,0.555974890431055,4.1251531349612804,NA,NA,NA,NA,0.274,0.457057601543192,0.0952760018511089,7.52289866736743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,-0.602670384174585,0.574980321338699,4.55607872840623,NA,NA,NA,NA,5.70010884743193,5.22916959339557,1.09006004598343
2746,Josh,Smith,NA,457,-0.997026984502287,-0.616909039933776,3.78378795263499,0.39,-0.00472857839602128,0.0150864680899545,8.49182107790021,14.7324724134498,-6.98330600129456,-0.295413985194987,12.9688824222711,7.51801230191872,0.243,0.207711717741185,0.0117646331663487,7.13662866263227,19.2336942114801,0.107,-0.971502765166547,-0.473978837877453,5.39442279136246,0.0580000000000001,-1.18078598855601,-0.621355075520358,4.50979059094404,NA,NA,NA,NA,0.294,0.333056290309775,0.0577835440076906,7.54004772874127,NA,NA,NA,NA,0.033,-1.13660236680747,-0.637160255236251,4.14672279212407,NA,NA,NA,NA,0.294,0.333056290309775,0.0577835440076906,7.54004772874127,NA,NA,NA,NA,5.3117073797744,4.85279819872183,1.09456589008244
202325,Wesley,Johnson,79,453,-0.285897136784359,0.454728381185231,3.59039900520365,0.372,-0.0754595329162943,-0.0238869007670904,8.37150979590711,16.1383237753122,-8.06182652384978,-0.594736406929058,13.9677749116469,10.7006390629145,0.299,0.233973126373479,0.0396240326381041,7.50124682729036,20.3419418763904,0.109,-0.284975781164551,0.366178881462513,4.93599763776742,0.055,-0.474172472561482,0.483604416870386,3.96848463062553,NA,NA,NA,NA,0.287,0.237719798820858,0.054705262107611403,7.37251870516584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,-0.468025015006442,0.484937788384669,3.87363356081663,NA,NA,NA,NA,5.02988256906673,4.80961297468113,1.0457977794773
